Time,s,t,t_ref,e_t,devang,psi_ref,e_psi,yawrate,v,delta_cmd_logged,applied_delta_cmd,applied_delta_rate,steer_manual
15.852,170.244042004862,-0.00252181850547744,-0.00448353542669078,0.00196171692121334,-0.000150859145231827,-0.000162634678049073,1.1775532817246e-05,-5.99505191023577e-05,16.111291368846,-0.00106131280573451,-0.00106131280573451,-0.000242309956394143,-0.270801510814555
15.853,170.260153296272,-0.00252477771712684,-0.0044867522071336,0.00196197449000676,-0.000150919095750929,-0.000162704504386041,1.17854086351124e-05,-5.9954787067938e-05,16.1112910363427,-0.00106155511569091,-0.00106155511569091,-0.00024230995639436,-0.270806834676589
15.854,170.276264587347,-0.00252773792983142,-0.0044899689875098,0.00196223105767838,-0.000150979050537997,-0.000162774330721564,1.17952801835672e-05,-5.99590280609528e-05,16.1112907042461,-0.0010617974256473,-0.0010617974256473,-0.000242309956393929,-0.27081215593078
15.855,170.29237587809,-0.00253069914289632,-0.00449318576781947,0.00196248662492315,-0.000151039009566058,-0.000162844157055643,1.18051474895848e-05,-5.99631912933446e-05,16.1112903725557,-0.0010620397356037,-0.0010620397356037,-0.00024230995639436,-0.270817475474812
15.856,170.3084871685,-0.00253366135544575,-0.0044964025480627,0.00196274119261695,-0.000151098972757351,-0.000162913983388279,1.18150106309277e-05,-5.99672401630738e-05,16.1112900412709,-0.00106228204556009,-0.00106228204556009,-0.000242309956394143,-0.270822794077796
15.857,170.324598458577,-0.00253662456647523,-0.00449961932823956,0.00196299476176433,-0.000151158939997514,-0.000162983809719474,1.18248697219601e-05,-5.99711500268424e-05,16.1112897103913,-0.00106252435551649,-0.00106252435551649,-0.000242309956394146,-0.270828112349148
15.858,170.340709748323,-0.00253958877489475,-0.00450283610835014,0.00196324733345539,-0.000151218911147541,-0.000163053636049231,1.18347249016902e-05,-5.99749061998877e-05,16.1112893799165,-0.00106276666547288,-0.00106276666547288,-0.000242309956394143,-0.270833430731447
15.859,170.356821037737,-0.002542553979564,-0.00450605288839452,0.00196349890883052,-0.000151278886053741,-0.000163123462377551,1.18445763238101e-05,-5.99785021370129e-05,16.1112890498463,-0.00106300897542927,-0.00106300897542927,-0.000242309956394143,-0.270838749509238
15.86,170.372932326819,-0.00254552017932086,-0.00450926966837278,0.00196374948905192,-0.000151338864555878,-0.000163193288704436,1.18544241485576e-05,-5.99819377717461e-05,16.1112887201805,-0.00106325128538567,-0.00106325128538567,-0.000242309956394146,-0.270844068827519
15.861,170.389043615571,-0.00254848737379526,-0.00451248644828498,0.00196399907448972,-0.00015139884649365,-0.000163263115029886,1.18642685362365e-05,-5.99887082211889e-05,16.1112883909269,-0.00106344042264594,-0.00106344042264594,-0.00018913726027036,-0.270849388342223
15.862,170.405154903993,-0.00255145557415086,-0.00451570322813119,0.00196424765398033,-0.000151458835201871,-0.000163332941353905,1.18741061520337e-05,-5.99983370275437e-05,16.1112880620845,-0.00106362955990621,-0.00106362955990621,-0.000189137260270144,-0.270854707321636
15.863,170.421266192084,-0.0025544247898123,-0.00451892000791149,0.00196449521809919,-0.000151518833538898,-0.000163402767676492,1.18839341375935e-05,-6.00103459543162e-05,16.1112877336518,-0.00106381869716648,-0.00106381869716648,-0.000189137260270144,-0.270860024831016
15.864,170.437377479845,-0.00255739502847471,-0.00452213678762593,0.00196474175915122,-0.000151578843884853,-0.00016347259399765,1.18937501127972e-05,-6.00242975583137e-05,16.1112874056275,-0.00106400783442675,-0.00106400783442675,-0.000189137260270458,-0.270865339890865
15.865,170.453488767277,-0.0025603662962531,-0.0045253535672746,0.0019649872710215,-0.000151638868182411,-0.00016354242031738,1.1903552134969e-05,-6.00398003581999e-05,16.1112870780108,-0.00106419697168702,-0.00106419697168702,-0.00018913726027036,-0.27087065158706
15.866,170.46960005438,-0.00256333859784631,-0.00452857034685757,0.00196523174901126,-0.000151698907982769,-0.000163612246635684,1.19133386529149e-05,-6.00565107934801e-05,16.1112867508008,-0.00106438610894729,-0.00106438610894729,-0.000189137260269927,-0.270875959137018
15.867,170.485711341155,-0.00256631193670654,-0.00453178712637492,0.00196547518966838,-0.000151758964493563,-0.000163682072952564,1.19231084590011e-05,-6.00741326032729e-05,16.1112864239967,-0.00106457524620756,-0.00106457524620756,-0.000189137260270458,-0.270881261922092
15.868,170.501822627601,-0.00256928631520718,-0.00453500390218148,0.00196571758697429,-0.000151819038626166,-0.000163751902913276,1.193286428711e-05,-6.0092414306151e-05,16.1112860975979,-0.00106476438346783,-0.00106476438346783,-0.00018913726027036,-0.270886559496219
15.869,170.517933913719,-0.00257226173480335,-0.00453822064934525,0.0019659589145419,-0.000151879131040472,-0.000163821761449884,1.19426304094121e-05,-6.01111454528807e-05,16.1112857716036,-0.0010649535207281,-0.0010649535207281,-0.000189137260270144,-0.270891851579107
15.87,170.534045199509,-0.00257523819618118,-0.00454143739644364,0.00196619920026246,-0.000151939242185925,-0.000163891619985073,1.19523777991475e-05,-6.01301522525772e-05,16.1112854460132,-0.00106514265798837,-0.00106514265798837,-0.000189137260270241,-0.270897138040235
15.871,170.550156484973,-0.0025782156993935,-0.00454465414347673,0.00196643844408323,-0.000151999372338178,-0.000163961478518843,1.19621061806651e-05,-6.01492930543785e-05,16.1112851208258,-0.00106533179524864,-0.00106533179524864,-0.000189137260270144,-0.270902419245682
15.872,170.56626777011,-0.00258119424398409,-0.0045478708904446,0.00196667664646051,-0.000152059521631232,-0.000164031337051197,1.19718154199645e-05,-6.01684541403176e-05,16.1112847960406,-0.00106552093250891,-0.00106552093250891,-0.00018913726027036,-0.270907695953885
15.873,170.582379054921,-0.00258417382909664,-0.00455108763734734,0.0019669138082507,-0.000152119690085372,-0.000164101195582136,1.19815054967634e-05,-6.01875458078535e-05,16.1112844716569,-0.00106571006976918,-0.00106571006976918,-0.000189137260270241,-0.27091296912904
15.874,170.598490339405,-0.00258715445356807,-0.00455430438418502,0.00196714993061695,-0.00015217987763118,-0.000164171054111662,1.1991176480482e-05,-6.02064988631593e-05,16.111284147674,-0.00106589920702945,-0.00106589920702945,-0.00018913726027036,-0.270918239781538
15.875,170.614601623565,-0.00259013611600712,-0.00455752113095772,0.0019673850149506,-0.000152240084130043,-0.000164240912639777,1.20008285097341e-05,-6.02252615469421e-05,16.1112838240912,-0.00106608834428972,-0.00106608834428972,-0.000189137260270144,-0.270923508856999
15.876,170.630712907399,-0.00259311881485988,-0.00456073787766554,0.00196761906280566,-0.00015230030939159,-0.000164310771166484,1.20104617748933e-05,-6.02437968500929e-05,16.1112835009079,-0.00106627748154999,-0.00106627748154999,-0.00018913726027036,-0.270928777169599
15.877,170.646824190909,-0.00259610254846392,-0.00456395462430854,0.00196785207584462,-0.00015236055318844,-0.000164380629691782,1.20200765033418e-05,-6.02620801486585e-05,16.1112831781238,-0.00106646661881026,-0.00106646661881026,-0.000189137260270241,-0.270934045369486
15.878,170.662935474095,-0.00259908731509277,-0.00456717137088683,0.00196808405579405,-0.000152420815268589,-0.000164450488215675,1.20296729470862e-05,-6.0280097088958e-05,16.1112828557386,-0.00106665575607053,-0.00106665575607053,-0.000189137260270144,-0.270939313934238
15.879,170.679046756957,-0.00260207311299191,-0.00457038811740047,0.00196831500440856,-0.000152481095365678,-0.000164520346738164,1.20392513724863e-05,-6.0297841672121e-05,16.1112825337518,-0.0010668448933308,-0.0010668448933308,-0.00018913726027036,-0.270944583176142
15.88,170.695158039495,-0.00260505994040759,-0.00457360486384954,0.00196854492344195,-0.00015254139320735,-0.000164590205259251,1.20488120519013e-05,-6.0315314511546e-05,16.1112822121633,-0.00106703403059107,-0.00106703403059107,-0.000189137260270241,-0.270949853259032
15.881,170.711269321711,-0.00260804779622715,-0.00457682161023412,0.00196877381400697,-0.000152601708521862,-0.000164660063778938,1.20583552570761e-05,-6.03352455713499e-05,16.1112818909792,-0.00106714195007833,-0.00106714195007833,-0.000107919487257719,-0.27095512394471
15.882,170.727380603604,-0.00261103668836722,-0.00458003835655428,0.00196900166818706,-0.000152662043767433,-0.000164729922297225,1.2067878529792e-05,-6.035726557961e-05,16.1112815701986,-0.00106724986956559,-0.00106724986956559,-0.000107919487257719,-0.270960394687424
15.883,170.743491885174,-0.00261402662341623,-0.00458325510281009,0.00196922847939386,-0.000152722401033013,-0.000164799780814115,1.20773797811023e-05,-6.0381004393322e-05,16.1112812498203,-0.00106735778905285,-0.00106735778905285,-0.000107919487257744,-0.270965664786143
15.884,170.759603166423,-0.00261701760664361,-0.00458647184900162,0.00196945424235801,-0.000152782782037406,-0.000164869639329609,1.20868572922027e-05,-6.04061239835647e-05,16.1112809298432,-0.0010674657085401,-0.0010674657085401,-0.000107919487257936,-0.270970933510598
15.885,170.77571444735,-0.00262000964211726,-0.00458968859512894,0.00196967895301168,-0.00015284318816139,-0.000164939497843708,1.20963096823186e-05,-6.04323222771225e-05,16.1112806102665,-0.00106757362802736,-0.00106757362802736,-0.000107919487257719,-0.270976200186188
15.886,170.791825727956,-0.0026230027328318,-0.00459290534119214,0.00196990260836035,-0.000152903620483667,-0.000165009356356415,1.21057358727485e-05,-6.04593345400793e-05,16.1112802910894,-0.00106768154751462,-0.00106768154751462,-0.000107919487257527,-0.270981464242743
15.887,170.807937008241,-0.00262599688084052,-0.00459612208719129,0.00197012520635077,-0.000152964079818207,-0.000165079214867731,1.21151350495243e-05,-6.04869327900029e-05,16.1112799723114,-0.00106778946700188,-0.00106778946700188,-0.000107919487257719,-0.27098672523627
15.888,170.824048288205,-0.0026289920873856,-0.00459933883312647,0.00197034674574087,-0.000153024566750997,-0.000165149073377658,1.21245066266609e-05,-6.05149237614362e-05,16.1112796539317,-0.00106789738648913,-0.00106789738648913,-0.000107919487257936,-0.270991982852265
15.889,170.84015956785,-0.00263198835302224,-0.00460255557899776,0.00197056722597552,-0.000153085081674758,-0.000165218931886197,1.21338502114386e-05,-6.0543145941504e-05,16.1112793359499,-0.00106800530597639,-0.00106800530597639,-0.000107919487257744,-0.270997236897409
15.89,170.856270847175,-0.00263498567773391,-0.00460577232480524,0.00197078664707133,-0.0001531456248207,-0.00016528879039335,1.21431655726506e-05,-6.05714661369556e-05,16.1112790183652,-0.00106811322546365,-0.00106811322546365,-0.000107919487257719,-0.271002487284716
15.891,170.872382126181,-0.00263798406103669,-0.00460898907054899,0.0019710050095123,-0.000153206196286837,-0.00016535864889912,1.2152452612283e-05,-6.05997759425079e-05,16.1112787011771,-0.00106822114495091,-0.00106822114495091,-0.000107919487257719,-0.271007734304772
15.892,170.888493404868,-0.00264098350207468,-0.0046122058162291,0.00197122231415441,-0.000153266796062779,-0.000165428507403507,1.21617113407276e-05,-6.06279884618716e-05,16.1112783843848,-0.00106832906443817,-0.00106832906443817,-0.000107919487257719,-0.271012978547001
15.893,170.904604683236,-0.00264398399970355,-0.00461542256184563,0.00197143856214208,-0.000153327424051241,-0.000165498365906513,1.21709418552724e-05,-6.06560352611652e-05,16.1112780679876,-0.00106843698392542,-0.00106843698392542,-0.000107919487257961,-0.271018220757348
15.894,170.920715961287,-0.00264698555256182,-0.00461863930739869,0.00197165375483687,-0.000153388080086502,-0.000165568224408141,1.21801443216393e-05,-6.0683863647037e-05,16.111277751985,-0.00106854490341268,-0.00106854490341268,-0.000107919487257502,-0.271023461716825
15.895,170.93682723902,-0.00264998815913079,-0.00462185605288833,0.00197186789375754,-0.000153448763950149,-0.000165638082908392,1.21893189582431e-05,-6.07114342849637e-05,16.1112774363765,-0.00106865282289994,-0.00106865282289994,-0.000107919487257936,-0.271028702157241
15.896,170.952938516436,-0.00265299181778431,-0.00462507279831466,0.00197208098053035,-0.000153509475384434,-0.000165707941407268,1.21984660228341e-05,-6.07387191236717e-05,16.1112771211615,-0.0010687607423872,-0.0010687607423872,-0.000107919487257744,-0.271033942710587
15.897,170.969049793536,-0.00265599652682984,-0.00462828954367774,0.0019722930168479,-0.000153570214103558,-0.000165777799904771,1.22075858012127e-05,-6.07656995704129e-05,16.1112768063397,-0.00106886866187445,-0.00106886866187445,-0.000107919487257719,-0.271039183884098
15.898,170.985161070319,-0.0026590022845419,-0.00463150628897767,0.00197250400443576,-0.000153630979803128,-0.000165847658400901,1.22166785977731e-05,-6.07923648628128e-05,16.1112764919107,-0.00106897658136171,-0.00106897658136171,-0.000107919487257719,-0.271044426053299
15.899,171.001272346786,-0.00266200908918908,-0.00463472303421451,0.00197271394502543,-0.000153691772167991,-0.000165917514350969,1.22257421829775e-05,-6.08187105971027e-05,16.1112761778742,-0.00106908450084897,-0.00106908450084897,-0.000107919487257744,-0.27104966946683
15.9,171.017383622937,-0.00266501693905551,-0.00463793977938836,0.00197292284033285,-0.000153752590878588,-0.000165987340621809,1.22347497432209e-05,-6.08447373917219e-05,16.11127586423,-0.00106919242033623,-0.00106919242033623,-0.000107919487257719,-0.271054914258314
15.901,171.033494898773,-0.00266802583281003,-0.00464115652449929,0.00197313069168925,-0.00015381343561598,-0.000166057166891284,1.22437312753037e-05,-6.08720041411013e-05,16.1112755509815,-0.00106921545616839,-0.00106921545616839,-2.30358321638916e-05,-0.271060160316526
15.902,171.049606174295,-0.00267103577429519,-0.00464437326954736,0.00197333749525217,-0.000153874307620121,-0.000166126993159394,1.22526855392729e-05,-6.09003020289993e-05,16.111275238128,-0.00106923849200056,-0.00106923849200056,-2.30358321642844e-05,-0.271065407351057
15.903,171.065717449502,-0.00267404676661945,-0.00464759001453266,0.00197354324791321,-0.00015393520792215,-0.000166196819426141,1.22616115039915e-05,-6.09294221899213e-05,16.1112749256688,-0.00106926152783272,-0.00106926152783272,-2.30358321638916e-05,-0.271070654985411
15.904,171.081828724395,-0.00267705881216376,-0.00465080675945526,0.0019737479472915,-0.00015399613734434,-0.000166266645691528,1.22705083471881e-05,-6.09591743399796e-05,16.1112746136029,-0.00106928456366488,-0.00106928456366488,-2.30358321641085e-05,-0.271075902830714
15.905,171.097939998974,-0.00268007191264926,-0.00465402350431524,0.00197395159166598,-0.00015405709651868,-0.000166336471955555,1.22793754368754e-05,-6.09893888177255e-05,16.11127430193,-0.00106930759949705,-0.00106930759949705,-2.30358321638507e-05,-0.271081150533189
15.906,171.114051273241,-0.00268308606921063,-0.00465724024911267,0.00197415417990204,-0.000154118085907498,-0.000166406298218225,1.22882123107272e-05,-6.10199172589647e-05,16.1112739906493,-0.00106933063532921,-0.00106933063532921,-2.30358321638916e-05,-0.271086397799622
15.907,171.130162547194,-0.0026861012824711,-0.00466045699384764,0.00197435571137654,-0.000154179105824757,-0.000166476124479538,1.22970186547819e-05,-6.10506321789715e-05,16.1112736797605,-0.00106935367116138,-0.00106935367116138,-2.30358321641085e-05,-0.271091644406954
15.908,171.146273820835,-0.00268911755261611,-0.00466367373852022,0.00197455618590411,-0.000154240156456936,-0.000166545950739498,1.23057942825622e-05,-6.10814257566102e-05,16.1112733692629,-0.00106937670699354,-0.00106937670699354,-2.30358321641085e-05,-0.271096890201469
15.909,171.162385094163,-0.00269213487946328,-0.00466689048313049,0.00197475560366722,-0.000154301237882692,-0.000166615776998105,1.23145391154124e-05,-6.11122081093421e-05,16.1112730591563,-0.0010693997428257,-0.0010693997428257,-2.30358321640675e-05,-0.271102135091755
15.91,171.178496367181,-0.00269515326252706,-0.00467010722767854,0.00197495396515148,-0.000154362350090802,-0.000166685603255361,1.23232531645591e-05,-6.11429053166811e-05,16.11127274944,-0.00106942277865787,-0.00106942277865787,-2.30358321638916e-05,-0.271107379038499
15.911,171.194607639886,-0.00269817270107716,-0.00467332397216443,0.00197515127108727,-0.000154423492996118,-0.000166755429511267,1.23319365151493e-05,-6.11734573982735e-05,16.1112724401135,-0.00106944581449003,-0.00106944581449003,-2.30358321641085e-05,-0.271112622209765
